Date,UserName,Komentar,Like
2025-06-15T16:51:28Z,@inisialr39,Serius Bro RRQ kalau mau juara harus ganti jungler sih..Sutsujin dari musim kemarin blunder mulu parah gak berubah-ubah.<br>Minimal bawa balik Huzle sih...,0
2025-06-15T16:51:23Z,@alfinriyanda-jc3yf,ler tolongin lerrr,0
2025-06-15T16:51:02Z,@ANG_ARI4d,bagus main bisa sampe grand final lahh yaa.. dri pada ytta goa,0
2025-06-15T16:50:21Z,@DimasArya-t6d,juara msc tim indo gua bakal jual rumah buat sumbang bikin msjid,0
2025-06-15T16:50:04Z,@ryuz9409,rinz knp dah blunder trs 😂,0
2025-06-15T16:49:40Z,@mancingketengan5829,"Akhirnya savero angkat piala 🏆, selamat savero piala pertamanya, untuk rrq sebelum juara merendah dikit... Jangan mentang mentang banyak duit sombongnya selangit...",0
2025-06-15T16:48:57Z,@rmdy7,Congrats RRQ salam dari fams 🙏🏻🙏🏻,3
2025-06-15T20:35:48Z,@skylowgilak,Kocakkk 😂😂😂,0
2025-06-15T16:48:44Z,@sanndine10292,ke riyadh bulan apa?,2
2025-06-15T16:47:47Z,@Erick19918,Congrats onic,0
2025-06-15T16:46:02Z,@hendri2003,"Kingdom jangan nangis yaaa,kami para sonic sedang berpesta",0
2025-06-15T16:46:01Z,@relaxandfocus6608,PULUNG STress ngabacot,0
2025-06-15T16:45:53Z,@Raynd141,ONICCCC🎉🎉🎉,1
2025-06-15T16:45:49Z,@JuyJuy05,"Its RRQ time ? wkowkowko<br>kasian amat 2 musim berturut turut runner up, meskipun dapet tiket internasional, ya hasilnya pasti sama lagi entar itu di EWC, entah ketemu SRG atau tim PH selesai",0
2025-06-15T16:45:39Z,@rezafauziafiana2510,"Maap maap aja nih di <a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=20838"">5:47:18</a> kok keliatan tengil ya ? 😅",0
2025-06-15T16:45:23Z,@amrullah__official,Baxia mulu 🗿😭,0
2025-06-15T16:45:13Z,@khoirul_a6,TUTOR JUARA MPL DI BABA YEBBA<br>TUTOR JUARA REGULER SSON DI BABANG KZCUTE <br>😹😹😹,0
2025-06-15T16:45:02Z,@Unknown-cs4td,Habis ini Kingdom pasti mengalihkan isu ke Evos Fam WKWKWK. Pura&quot; jadi evos Fam biar hujatan ga ngalir ke RRQ WKWKWK.,0
2025-06-15T16:44:41Z,@Walford1,Congratulations 𝗢𝗡𝗜𝗖 👏,1
2025-06-15T16:43:41Z,@babaoffical12,"Game 7 real salah coach nya<br>Dyren Disurun main hero gitu, padahal dyren kuat di hero damage<br>Idok disuruh main gatot yang ulti ga kena ya gabisa apa apa lagi <br>Malah pick hayabusa padahal game game sebelumnya sutsujin kuat hero tank jungler<br>Early kalah selesai sudah hayabusa gabisa apa apa hero tipis gitu bikin pharsa dan kawan-kawan menggila",0
2025-06-15T16:43:35Z,@premiertv6603,Mana tembak tembak toyloll,0
2025-06-15T16:43:06Z,@Shouta7,"From zero to hero, gila era onic🔥🔥 <br><br>dan inget sampe kapan pun kingdom konsisten di #1 itu ngga akan membuat tim lu pasti juara, jadi tutup mulut lu kalo lagi di atas.",2
2025-06-15T16:42:51Z,@pgvapartemen465,Udahlah bang sadarlah ganti lah itu coach dongeng kasian dyren pengen ngerasain juara yang salah bukan playernya itu emang coach dongeng nya aja kmampuan stak disitu😂😂😂,0
2025-06-15T16:42:09Z,@tedychaniago9896,2 kali masuk final 2 kali juga gak juara wkwkwk😂,0
2025-06-15T16:42:04Z,@wendyrhmt9938,Selamat atas prestasi kesekian kali RRQ menjaga piala tim lain. Dan selamat atas ikut(*doang) tim RRQ di kejuaran internasional. Dan selamat atas juara REGULER SEASON MPL S15 RRQ(walau tanpa piala),0
2025-06-15T16:41:58Z,@ilhamilham-WW,EL RUNNER UP,0
2025-06-15T16:41:53Z,@fandhika3364,arsenal jilid 2 awokawok,0
2025-06-15T16:41:48Z,@akbarfadillah9301,Rrq r nya 2.Wkwk,0
2025-06-15T16:41:18Z,@klvn.s3757,"DIATAS RAJA DARI SEGALA RAJA YANG ADA DI BUMI, MASIH ADA RAJA LANGIT",0
2025-06-15T16:40:40Z,@WahyuMotor-l8i,fansnya lanngsung senyap,0
2025-06-15T16:40:02Z,@KurangTawuu,Raja langit vs raja lokal ygu🤡🤡,4
2025-06-15T16:39:42Z,@arifin6430,wkwkw badut selalu nomer 2,0
2025-06-15T16:39:20Z,@revanonly,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27939"">7:45:39</a> pada berdiri rambutnya",2
2025-06-15T16:39:07Z,@nizharalnaufal1975,Mampus kau raja”an,0
2025-06-15T16:38:47Z,@mhan2168,RRQ raja raja Qontol,0
2025-06-15T16:38:25Z,@febriyanawahyudi9378,"INGET KATA KATA, UDAH LANGSUNG AJA KASIH PIALANYA KE RRQ",0
2025-06-15T16:38:17Z,@Ptrfff,PPQ PPQ,0
2025-06-15T16:37:31Z,@Jejeeee1.,"LIVE CHAT GANAS GANAS PEPEQI MEMEQI HUEKKK SOMBONG BANGET LAGI 😂, LOSER !!!!",1
2025-06-15T16:37:27Z,@forex7066,"Tanpa RRQ, Onic ga bisa juara. Makasih RRQ😂",0
2025-06-15T16:37:11Z,@SamsungOnly-e4x,Fans RRQ said dalam hati udah pasti menang ini mah wkwk,0
2025-06-15T16:36:44Z,@Rusman-v2d,emang ngeri cocha yeb,0
2025-06-15T16:36:05Z,@Akmal-s7f6m,Raja sebenarnya adalah raja galaxy bukan rajanya badot congratulations sonic,2
2025-06-15T16:35:03Z,@kelvinsunset,Cuma bisa grenjerrr,1
2025-06-15T16:34:50Z,@syhrla1021,Gilak sanzzzzzzzzz,0
2025-06-15T16:34:50Z,@rizaldiabdulazis3449,coach adi ngapain aja 😂,0
2025-06-15T16:45:31Z,@60detiksebelumlupa,Coach PPQ bengong 😮,0
2025-06-15T16:55:39Z,@samuelanzeH,Bawa menang juga kok dia,0
2025-06-15T16:34:41Z,@UchihaObito-n2g,"Gw mantan fans rrq males fanss rrq fans bocil baperan semua cikk😂😂, ngejek boleh giliran di balas marah wkwkwwk😂😂",0
2025-06-15T16:34:40Z,@syhrla1021,Gilak sanzzzzzzzzz,0
2025-06-15T16:34:33Z,@PINGPING-uye,Bahaya kalo rrq menang..klo onic yang menang semuanya adem😂😂,10
2025-06-16T03:51:20Z,@ramadhansyahputra2866,"Bacot nya beh, dalem banget kalo rrq menang 😅",0
2025-06-16T04:41:05Z,@heroa3152,berisik bang ppq menang😭,0
2025-06-16T12:18:40Z,@AlfarelStore,Fans onic ga berisik ya broo ❤❤,0
2025-06-15T16:34:04Z,@richofirdaus4331,Makasih onic,0
2025-06-15T16:33:55Z,@MASJIDAL-AMIENPASARMANISPWT,5 Kali GILA SANZ!!!,0
2025-06-15T16:33:49Z,@andretea1544,Rrq kocak ajig,0
2025-06-15T16:33:32Z,@saepulmujab2438,Seperti biasa gak bisa respect baned,0
2025-06-15T16:33:07Z,@Diego-vi5qp,"Kunci kemenangan onic msc Indonesia s15 adalah hati nya Kubota, kalau tidak mood kiboy bermain pasti kalah. <br>Kiboy (Roamer) yang bisa acak acak strategi lawan dengan taktik, mekanik baja, kegesitan nge cover teman nya sendiri dari ancaman musuh",0
2025-06-15T16:33:02Z,@Paatssssss,💛,0
2025-06-15T16:32:55Z,@farlhanpurwogo4390,Blok,0
2025-06-15T16:32:45Z,@aliikhwanakasyah9754,Onic kalau juara mpl engga seseneng tim lain yak wkwkwk... Gw yakin yang paling seneng paling savero ama lutpi doang selebihnya gimmick aja itu biar meriah wkwkwk udah biasa,0
2025-06-15T16:32:27Z,@superkips666-d5l,Kenapa ya RRQ DARI DULU SELALU KALAH KALO PINAL,0
2025-06-15T16:31:48Z,@BayyKelana-qb5mf,"Congratulations onic<br>Gw sonic gue ngucapin maaf buat rrq, tapi semoga kita bisa ketemu Lgi di final MSC dan EWC<br>Respect rrq",0
2025-06-15T16:31:41Z,@kimminji-i8f5f,el runner up🤭,0
2025-06-15T16:31:31Z,@Boo-m,RRQ di katain badut sama yang #7 Wkwkwkwk<br>Syarat jadi pemsdog harus seIDIOT itu kah ?,0
2025-06-15T16:31:05Z,@hervino0743,yang masih tetap jadi kingdom sih goblok memang.. 😅😂,0
2025-06-15T16:30:33Z,@cekrek-z1o,"Raja sebenar nya udah muncul plis jangan main raja rajaan lagi nanti malu sendiri ahaha <a href=""http://www.youtube.com/results?search_query=%23sonic"">#SONIC</a>",2
2025-06-15T16:30:10Z,@PrabuAlislami08,RRQ :<br><br>(1x) Runner Up M-Series<br>(1x) Runner Up MSC<br>(5x) Runner Up MPL<br>(3x) Runner Up MDL<br>(1x) Runner Up ESL<br><br>Semoga kedepannya tim RRQ ini bisa lebih kuat dan bisa juara di turnamen manapun dan tidak jadi Runner Up lagi 🙏🙏,28
2025-06-15T16:38:30Z,@PRABOYY,Semoga aja juara ewc yang sekarang bang 🙏😁,1
2025-06-15T16:39:41Z,@mejikuhibiniu12966,semoga lebih banyak prestasi Runner up yang didapatkan oleh rrq,7
2025-06-15T17:18:31Z,@nikowahyu.p,Prestasi Runner-up ya bang,0
2025-06-15T17:43:50Z,@tachoblacksquad,Bikin malu 😂 runner up pun di sebut sebut 😂 cuma ini prestasi yang bisa di banggakan 😂 padahal kalo orang mikir nya juara malu cuma sampai sebatas runner up 😂,0
2025-06-15T20:44:37Z,@nonamearmyid50,"​@@tachoblacksquad iya, apa lagi tim sebelah dapat M1. 😂Lah, ini malah di puja2 si RRQ",0
2025-06-15T16:29:58Z,@MayaApriliani-u5l,Sanz pulang langsung ngemprut,0
2025-06-15T16:29:53Z,@fikrifirjatulloh,Ini waktu kita runner up lagi😂😂😂,0
2025-06-15T16:29:49Z,@Rinzc-7i,"Lagian apaan sih, exp nya baxia no damage, mending pick bened lagi si dyrennn, si rinz idok juga tiba-tiba turun tempo kepedean agresif nya, mana si toyy granger mulu, tau tdi game 7 tdi main brawl, mending rrq pick 4 fighter 1 assasin benedetta jawhead helcurt guin yuzhong terus baku hantam di mid, tinggal tap2 skill udah juara tuh rrq, tpi sebagai kingdom, ya udah lah, yang sudah berlalu biarlah berlalu, kalah ya kalah, yang menang bebas merayakan, semoga msc nanti team rrq bisa lebih baik lebih disiplin lagi dan semoga rrq bisa juara di msc 2025 di riyadh Aamiin",0
2025-06-15T16:29:10Z,@agpjustordinaryviewer,"Gue dukung RRQ, tapi salut untuk ONIC, tim MLBB terbaik sepanjang sejarah MPL ID.<br><br>Tiga player ONIC sudah merasakan 4-5x juara sebelum Grand Final ini, jadi secara mental dan pengalaman jauh lebih matang.<br><br>Tetap semangat RRQ Hoshi, kalian sudah bagus, tinggal perlu poles mental.<br><br>@khezcute buktikan season 16 kalau lu bukan cuma bisa juara regular season (sudah 3x berturut²)<br><br>@Sutsujin comeback stronger! 2x tidak lolos playoff, 2x runner up. Buktikan di season 16 kalau kutukan itu tidak ada.",0
2025-06-15T16:29:10Z,@SilentEcho-yt69,hanya berharap 1 BERIKAN PERLAWANAN KALIAN yang TERBAIK KEPADA TEAM PH AGAR NANTI DI MSC TUH GAK BOSEN PH LAGI PH LAGI sudah itu saja.,0
2025-06-15T16:29:02Z,@arosaktiwibowo136,Onic bagus sih pakai baju dream team buat nyinggung RRQ the El-voting the Dream Team 😂😂😂😂,14
2025-06-15T16:28:54Z,@Xryuu-q2,Cuma rrq yang mampu back to back runner up😂,0
2025-06-15T16:28:23Z,@rockywargurning,"Gak peduli siapapun yang menang yang penting bukan tim yang suka main raja raja an, 😂😂😂",0
2025-06-15T16:30:18Z,@raygoodlook,Sepemikiran,0
2025-06-15T16:28:11Z,@isaasiTV,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=28234"">7:50:34</a>",3
2025-06-15T16:27:58Z,@Diego-vi5qp,Badut pulang aja duluan di riyad,1
2025-06-15T16:27:56Z,@justinyohanless25,DUTA RUNNER UP,1
2025-06-15T16:27:45Z,@AjibAssq,Yve game 7☠️☠️,0
2025-06-15T16:27:00Z,@AngelitaTaraniazahra,CIHUYYY 🎉🎉,0
2025-06-15T16:26:57Z,@exfortdecend6314,"Awowkwk ppq kalah lagi😂😂😂, apalagi onic s16 kedatangan skylar, rata sudah nanti ppq. Lerrr Tolongin lerrr",2
2025-06-15T16:48:50Z,@DkkAnzimx,Tutor ngetik di sana iya,0
2025-06-15T16:53:34Z,@exfortdecend6314,Jangan nangis dek ppq kalah lagi ama raja langit 😜😜😜 ​@@DkkAnzimx,0
2025-06-15T22:20:23Z,@HaxT59,​@@DkkAnzimxtutor baca ya ppq😂,0
2025-06-15T16:26:56Z,@MOEALMOEALTtd,Tenang masih ada match ke 8🗿,0
2025-06-15T16:26:49Z,@NichKiapa62,Zero To Hero,1
2025-06-15T16:26:49Z,@dapitganteng957,Raja dari segala raja. Seneng banget main raja-rajaan 😢<br>Malu2in,14
2025-06-15T16:26:44Z,@nicokaruna5937,"REGULER SEASON DINGIN, PLAYOFF RUNNER UP SIAPAKAH ITU?",0
2025-06-15T16:26:31Z,@tedinakmeletup,Terimakasih paman cw udah ngedidik goldlane starboy,0
2025-06-15T16:26:26Z,@Reyhan243,lumayan lah runnrr up dri..moga season depan lolos play off,0
2025-06-15T16:26:20Z,@Yosis12,"<a href=""https://youtube.com/clip/Ugkx9RqUZVe0M71uvCAVZtnfjp_YMOmOYZj9?si=TwkH6tpdyO1RTHQb"">https://youtube.com/clip/Ugkx9RqUZVe0M71uvCAVZtnfjp_YMOmOYZj9?si=TwkH6tpdyO1RTHQb</a>",0
2025-06-15T16:26:19Z,@vonC666,#1 Doang juara kaga,0
2025-06-15T16:26:18Z,@3s5v-gc8wn,#9 To Champions 🏆🎉 Cuma onic,2
2025-06-15T16:26:06Z,@rfzyd,😢,0
2025-06-15T16:26:05Z,@EvanPratama-i3s,"Toy tolol pick granger mulu.,efek engga adanya skylar",0
2025-06-15T16:25:56Z,@alber-no1ux,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=25848"">7:10:48</a> momen epic Sutsujin❤",4
2025-06-15T16:39:06Z,@Piledriverwaltz_,"kasih tau dek ujin, jadi orang gausah terlalu tengil",0
2025-06-16T00:56:33Z,@muhammadfaris2828,Di Stun oleh pasif nya GILAK SANZ 😎,0
2025-06-16T01:25:22Z,@salsal1512,Diikuti sm si gilak rinso 😂😂,0
2025-06-16T07:35:31Z,@frederikjuan3445,Disusul dengan rinz El Blunder wkwkwk,0
2025-06-15T16:25:55Z,@Wawang-m2d,Jadi kindom sumpah tiap final rrq pasti sedih kapan ya draf rrq bisa luas,2
2025-06-15T20:35:05Z,@skylowgilak,Kerana ppq sombong. Sbb tola tak juara 😂😂😂 kingdom pun anjeng,0
2025-06-15T16:25:44Z,@yogihadi19,Duh Onic kalo ga ada yeb kasian dah,2
2025-06-15T17:01:39Z,@alutfiana5212,Ler tolongin ler 🤣,0
2025-06-15T17:05:26Z,@hyloarsyi,Ler tolongin ler,0
2025-06-15T17:13:54Z,@TwoBrotherFF,Duhh nangis dah engga menang😂😂,0
2025-06-15T17:18:48Z,@nikowahyu.p,"Aduhh,ada&#39; aja ya wkwkwkwk.",0
2025-06-15T17:19:38Z,@nikowahyu.p,"udah sih,ajaaaaaa ada alesannya.Ini bukan timnas,sah-sah aja dong wkwkwksk.",0
2025-06-15T16:25:39Z,@nicokaruna5937,"PUNTEEN, saya jual bodrex untuk para kingdom <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0
2025-06-15T16:25:26Z,@rafaaniyah6434,req cuman Bisa runer up,0
2025-06-15T16:24:58Z,@tukangngopihitam6576,BADUT MPL BADUT M SERIES:face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears:,0
2025-06-15T16:24:55Z,@AhmadNurFahri-u2l,Lupa cara juara wkwkwkwk,0
2025-06-15T16:24:53Z,@revanzaanandaputra7178,Sudahlah badut,0
2025-06-15T16:24:50Z,@reyy5800,Setiap rrq kalah skor 4-3 jadi keinget pas m1 mulu😅,19
2025-06-15T18:11:13Z,@RidzkySeptian,yaah season kemaren juga kalah 4-3 tuu amaa liquid😂,1
2025-06-16T00:09:42Z,@afaiyah123-w2f,"​@@RidzkySeptian Iya dong lumayan kan lamain gamenya biar cuan, eh ini kongdom malah ngelunjak langsung ngeclaim juara😂😂😂😂",0
2025-06-15T16:24:49Z,@ArtixVonKieger,"As a Filipino, I respect Indonesians for there massive love and support to mobile legends men. 1million live viewers, holy fucking cow men",21
2025-06-15T16:44:27Z,@frfeather7581,That was insane,2
2025-06-15T16:50:14Z,@adly-ok3sj,"I thought mobile legends was very big ini Philippines but when I see Indonesian supporters, I think I changed my mind😂",2
2025-06-15T16:58:50Z,@RosliYusufEin,SRG waiting 2 badut RRQ and ONIC 😂😂,3
2025-06-15T17:06:02Z,@frfeather7581,SRG looks strong because playing ini the farmers league@@RosliYusufEin,2
2025-06-15T21:14:27Z,@harrykumoro4335,16 million viewers 😂 about 5% Indonesian citizens watching it 😂 I think a lot of abroad also watching it 😂,0
2025-06-15T16:24:49Z,@tedinakmeletup,Tebakan om Wawa bener semua 😂,10
2025-06-16T06:39:53Z,@Mingoo0406,"Ga kayak KB penyepong kingdom 😂 ampe ga berani prediksi di grand final, aslinya mau predik RRQ 4-0 ONIC 😂",1
2025-06-16T08:08:26Z,@khalil-nt4pv,"@@Mingoo0406wkwkwkwk pas di upper prediksi 3-0 RRQ win ya, KB dongok wkwkwkw",1
2025-06-16T08:26:32Z,@Mingoo0406,​@@khalil-nt4pv iya gua aja ga abis pikir liat prediknya pas itu. Kok bisa analis profesional predik kayak bocil kingdom fomo 😅 orang biasa juga tau onic mode playoff itu kuat banget,0
2025-06-16T08:32:04Z,@khalil-nt4pv,"@@Mingoo0406 suruh udahan main pake gelar professor-nya 😂 btw, mpl ga ada niatan ganti julukan ke PPQ apa yaa? udah dijelasin pas di final kalo Onic itu tim dengan juara terbanyak MPL dan tim terbanyak mendapatkan gelar juara, mass iya PPQ masi pake julukan raja dari segala raja 😭🤣",0
2025-06-16T09:22:32Z,@Mingoo0406,"​@@khalil-nt4pv iya emang kocak itu orang 😂 saran gua sih ganti nama sekalian bukan julukan doang. Kalau orang sakit kan biasa ganti nama, kayak mulyono ke jokowi terus bisa jadi presiden. Nah boleh tu rrq ganti nama siapa tau bisa jadi raja beneran ntar wkwk 😂",0
2025-06-15T16:24:44Z,@tukangngopihitam6576,BADUT MPL BADUT M SERIES:face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears:,0
2025-06-15T16:24:36Z,@YUUKI-701,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26905"">7:28:25</a> bro tangan kiboy😢",21
2025-06-15T16:33:05Z,@gustiahmadmuhajir8366,"Ya mau gimana bang, main 7 game pasti sakit tangan nya, tapi hasilnya gak sia sia kan😇",2
2025-06-15T18:18:06Z,@IrfanChivas-m8s,​@@gustiahmadmuhajir8366udah kena syndrom kiboy,0
2025-06-15T18:51:49Z,@nvnoz,"Tangan kiboy udah kena syndrome usser2 Chou, kayak donkey dan yang lain",7
2025-06-15T19:01:08Z,@IrfanChivas-m8s,​@@nvnozbisa sembuh gak sih kalau udah terkena syndrome,0
2025-06-15T19:01:28Z,@IrfanChivas-m8s,​@@nvnozP,0
2025-06-15T16:24:32Z,@tukangngopihitam6576,BADUT MPL BADUT M SERIES:face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears:,0
2025-06-15T16:24:26Z,@Haff-s4p,Udah ya main raja rajaan. raja asli udah dateng tuh 🗿,16
2025-06-15T16:24:21Z,@Taufikyoiii2,"Di bilang tembok onic kuat gak percaya, dari tdi aja suren rrq percuma ngelawan juga gak akan kuat",0
2025-06-15T16:24:07Z,@Firgeano,"[ ONIC —VS— RRQ ] | Grand Finals<br><br>› Game 1 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=8462"">2:21:02</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=8867"">2:27:47</a>]<br>› Game 2 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=11362"">3:09:22</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=11706"">3:15:06</a>]<br>› Game 3 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=14029"">3:53:49</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=14486"">4:01:26</a>]<br>› Game 4 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=16721"">4:38:41</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=17157"">4:45:57</a>]<br>› Game 5 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=19565"">5:26:05</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=19973"">5:32:53</a>]<br>› Game 6 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=22320"">6:12:00</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=22757"">6:19:17</a>]<br>› Game 7 - Draft [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=25313"">7:01:53</a>] | Mulai [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=25697"">7:08:17</a>]<br><br>› Interview [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26856"">7:27:36</a>]<br>› Finals MVP [<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27484"">7:38:04</a>]<br>────────────────────<br>See You At MSC Guys!<br><b>Kalau Ada Waktu Mampir Guys 👋.</b>",482
2025-06-15T16:32:08Z,@greinijaha73,ty bro gas msc ya wkwk,6
2025-06-15T16:42:50Z,@rahmamelati4618,tq bro,3
2025-06-15T16:43:25Z,@evilnanz,"lu ngapain bang wkwk, yt mpl id padahal udah ada ringkas game 1 - 7",2
2025-06-15T16:52:06Z,@Firgeano,"​@@evilnanzKan ada Live Chat Replaynya, seru 😅.",9
2025-06-15T16:55:06Z,@evilnanz,@@Firgeanoberisik bang fans koengdom spam chat gajelas wkwk,2
2025-06-15T16:24:04Z,@tamaback,Merendah untuk meroket bukan meroket untuk tidak juara wkwkk,0
2025-06-15T16:24:03Z,@Cucu_Soeharto.,GOGO SONIC,0
2025-06-15T16:23:58Z,@adamfirmansyah2194,RRQ : R nya Runner-up wak😢,0
2025-06-15T16:23:54Z,@nandaammank,"Game ke 5 hero ok, game 6 dan 7 malah pilih baxia 2x y kalah",0
2025-06-15T16:23:52Z,@ZakyZaenal,AYAM,0
2025-06-15T16:23:50Z,@Jiraiya_Goketsu_-Monogatari.,ONIC time 🦔,0
2025-06-15T16:23:46Z,@AhmadNovirgin,RRQ= raja runner up😭😹,1
2025-06-15T16:23:37Z,@Virgo433,"Respect all,untung yeb mau jadi coach onic lagi,sanz jadi di tangan yang bener",0
2025-06-15T16:23:31Z,@Mibo_295,Lol rrq,0
2025-06-15T16:23:26Z,@TyzWhy,ppq puasa lagi 🤡,0
2025-06-15T16:23:25Z,@rmdy7,emang RAJA REGULER SIH WKWKWKKWKWKWKWKWK🙏🏻🙏🏻🙏🏻🙏🏻,1
2025-06-15T16:23:25Z,@aldiramdani3625,"Rrq menang bro, menang vote doang tapi",0
